IP,CrashOnSameIP
0x42bead,0.0
0x42beb1,0.0
0x42beb5,0.0
0x42beb8,0.0
0x42bebc,0.0
0x42bebe,0.0
0x42bec3,0.0
0x42bec8,0.0
0x42becd,0.0
0x42bed1,0.0
0x42bed4,0.0
0x42bed8,0.0
0x42bedd,0.0
0x42bee2,0.0
0x42bee7,0.0
0x42beec,0.0
0x42bef3,0.0
0x42bef8,0.9689119170984456
0x42befc,0.5772727272727273
0x42bf00,0.20085470085470086
0x42bf06,0.0
0x42bf0c,0.0
0x42bf11,0.0
0x42bf17,0.0
0x42bf1c,0.0
0x42bf20,0.0
0x42bf24,0.0
0x42bf27,0.0
0x42bf31,0.7457627118644068
0x42d581,0.0
0x42e57e,0.0
0x42f43a,1.0
0x42f45a,1.0
0x42fe57,1.0
0x42fe8e,0.0
0x431386,0.0
0x432e4e,0.0
0x432e51,0.0
0x43ad08,0.0
0x43aee9,0.0
0x4454f2,0.0
0x44550e,0.0
0x445a3b,0.0
0x44615f,0.0
0x4461a4,0.0
0x44620c,1.0
0x44bdd3,1.0
0x44bddb,0.0
0x44bdf6,0.0
0x44cb51,1.0
0x44cbb3,0.0
0x44cf2f,1.0
0x44f2e2,0.0
0x45e2b0,0.0
0x45ebac,0.0
0x46248a,1.0
0x462543,0.0
0x4625c3,1.0
0x462621,1.0
0x462626,0.0
0x46262a,1.0
0x46262f,0.0
0x462633,1.0
0x462638,0.5
0x462649,1.0
0x46264e,0.0
0x462663,0.0
0x46266b,1.0
0x462670,1.0
0x462675,0.0
0x462682,0.0
0x46268a,0.0
0x46269a,1.0
0x4626a2,0.0
0x4626af,1.0
0x4626b4,0.0
0x4626ce,1.0
0x4626fa,0.0
0x462704,0.0
0x462714,1.0
0x463196,0.0
0x463659,1.0
0x46371a,0.0
0x463c61,0.0
0x4649a9,0.0
0x4649fb,0.0
0x464a95,0.0
0x464b90,1.0
0x464bac,0.0
0x464d35,0.0
0x464eaa,0.0
0x465787,0.0
0x46623a,0.0
0x469e27,0.0
0x4749e6,0.0
0x4749e9,0.0
0x474a3c,0.0
0x474a90,0.0
0x474c82,0.0
0x474e70,0.3333333333333333
0x474e75,0.0
0x474e7a,1.0
0x474e7e,0.0
0x474e8e,0.0
0x474e92,0.0
0x474f3f,0.0
0x474f49,0.6
0x474f4e,0.0
0x474f52,0.625
0x474f61,0.0
0x4ff550,0.0
0x505dc0,0.0
0x505dca,0.0
0x505de3,0.0
0x63e006,0.0
0x63e0d2,0.0
0x63e0e8,0.0
0x63e118,1.0
0x63e140,0.0
0x64623b,0.0
0x646a54,1.0
0x646c51,1.0
0x646d49,1.0
0x646d72,1.0
0x646e4b,1.0
0x646e74,1.0
0x646f43,0.0
0x647075,1.0
0x64723c,1.0
0x647248,0.0
0x64724c,0.0
0x647263,0.0
0x647ca0,0.0
0x64aa8c,0.0
0x64b9a6,0.0
0x64b9c0,0.0
0x65b72c,0.0
0x785911,0.0
0x785915,0.5
0x78595c,0.0
0x786424,0.0
0x78657c,0.0
0x78ebc8,0.0
0x7964f7,0.0
0x796696,1.0
0x796710,0.0
0x7a00eb,0.0
0x7a02b9,0.0
0x7a0325,0.0
0x7a041e,0.0
0xa97020,0.0
0xa9745e,0.0
0xa974e8,1.0
0xa98603,1.0
0xa9ef3c,0.0
0xa9ef43,1.0
0xa9fe21,0.0
0xafb75e,1.0
0xafbe4d,0.0
0xafbe83,0.0
0xafbf06,1.0
0xafc24e,0.0
0xafc2ca,0.7142857142857143
0xafc2d1,0.5714285714285714
0xafc2d8,0.6666666666666666
0xafc488,1.0
0xafc502,0.0
0xafc53f,1.0
0xafc57c,1.0
0xafc5b9,1.0
0xafc5fe,1.0
