20780,0x417a06
20781,0x417a0e
20782,0x417a16
20783,0x417a22
20784,0x417a26
20785,0x417a2a
17431,0x4146de
15735,0x4146e2
15736,0x4146e6
15737,0x4146e9
15738,0x4146ec
7183,0x7000c0
1979,0x416908
1980,0x41690c
1981,0x41690e
1982,0x416912
1983,0x416914
1984,0x416917
1985,0x41691a
1986,0x41691d
1987,0x416920
1988,0x416923
1989,0x416926
1990,0x416929
1991,0x41692c
1992,0x41692f
1993,0x416932
1994,0x416936
1995,0x416937
1996,0x416938
1997,0x41693a
1998,0x41693c
1999,0x41693e
2000,0x416940
8741,0x41404d
8742,0x414055
8743,0x41405d
8744,0x414063
8745,0x414066
8746,0x414069
8747,0x41406c
8748,0x414077
8749,0x414082
1235,0x41a980
1236,0x41a982
1237,0x41a985
1238,0x41a98a
1239,0x41a98b
1240,0x41a98e
1241,0x41a992
1242,0x41a993
1243,0x41a995
1244,0x41a997
1245,0x41a99b
12601,0x414098
12602,0x41409e
12129,0x411b12
12130,0x411b16
1168,0x4190d0
1169,0x4190d2
1170,0x4190d4
1171,0x4190d6
1172,0x4190d8
1173,0x4190d9
1174,0x4190dc
1175,0x4190dd
1176,0x4190e4
1177,0x4190ec
1178,0x4190f1
12131,0x411c89
12132,0x411c8c
15991,0x415c30
15992,0x415c33
20597,0x417844
20598,0x417846
3902,0x4043a6
3903,0x4043a8
3904,0x4043aa
3905,0x4043ad
10910,0x40b72f
10911,0x40b732
10912,0x40b739
10913,0x40b741
21256,0x41c858
21257,0x41c860
14404,0x7001d8
6202,0x4065d4
6203,0x4065d8
6204,0x4065db
6205,0x4065de
20914,0x41a750
20915,0x41a754
20916,0x41a759
20590,0x700340
20460,0x419e33
20461,0x419e3b
20462,0x419e44
20463,0x419e50
20464,0x419e59
20465,0x419e62
20466,0x419e66
20467,0x419e6d
12003,0x40c0b5
12004,0x40c0b7
20187,0x415947
20188,0x41594f
20189,0x415952
20190,0x415956
6897,0x41cf9d
6898,0x41cfa0
7158,0x41c91b
7159,0x41c922
7160,0x41c925
7161,0x41c926
7162,0x41c927
7163,0x41c929
7164,0x41c92b
21545,0x403ad1
21546,0x403ad9
21547,0x403adc
21548,0x403ae0
13098,0x418cb9
13099,0x418cbe
13100,0x418cc3
13101,0x418cc7
13102,0x418cce
13578,0x41babe
13579,0x41bac6
13580,0x41bace
13581,0x41bad3
13582,0x41badb
20167,0x4158dd
20168,0x4158e5
20169,0x4158e8
20170,0x4158ec
11264,0x407fdf
11265,0x407fe4
11266,0x407fe9
11267,0x407fec
11268,0x407fef
11269,0x407ff2
11270,0x407ff5
11271,0x407ffd
11272,0x408005
15593,0x415a40
15594,0x415a48
15595,0x415a4c
2170,0x406850
8735,0x414021
8736,0x414026
8737,0x41402b
14191,0x412b7e
14192,0x412b83
14193,0x412b86
14194,0x412b8b
14195,0x412b8e
15701,0x4156c0
15702,0x4156c5
21431,0x41d1fa
21432,0x41d1ff
21433,0x41d203
21434,0x41d20a
17860,0x40466f
17861,0x404674
17862,0x404677
12008,0x40c0b9
12009,0x40c0be
12010,0x40c0c3
12011,0x40c0c8
14143,0x41d080
14144,0x41d088
14145,0x41d091
14146,0x41d09d
14147,0x41d0a6
14148,0x41d0af
14149,0x41d0b8
14150,0x41d0c1
14151,0x41d0ca
14152,0x41d0d3
14153,0x41d0df
12142,0x411d8d
12143,0x411d90
12144,0x411d98
12145,0x411d9b
21223,0x413b00
21224,0x413b05
21225,0x413b0a
21226,0x413b0d
21227,0x413b10
7400,0x412d02
7401,0x412d05
16263,0x7002d0
10265,0x40cef5
10266,0x40cefd
10267,0x40cf05
10268,0x40cf0b
10269,0x40cf13
10270,0x40cf16
10271,0x40cf1a
10272,0x40cf1c
10273,0x40cf1e
9910,0x40c631
7246,0x700050
9569,0x411e12
9570,0x411e16
9571,0x411e18
10086,0x40c839
10087,0x40c83d
10088,0x40c843
10089,0x40c849
10090,0x40c84b
20472,0x419e73
20473,0x419e7b
20474,0x419e84
7456,0x412e3d
7457,0x412e41
7458,0x412e46
13434,0x41b91c
13435,0x41b924
13436,0x41b92c
13437,0x41b931
13438,0x41b93c
14985,0x40edc9
14319,0x411eaa
14320,0x411eaf
14321,0x411eb1
266,0x407f80
267,0x407f82
268,0x407f85
269,0x407f87
270,0x407f8a
271,0x407f8c
272,0x407f8e
273,0x407f8f
274,0x407f90
275,0x407f93
276,0x407f9a
277,0x407f9f
278,0x407fa4
279,0x407fa9
280,0x407faf
281,0x407fb4
282,0x407fbc
283,0x407fc4
21234,0x413b2e
21235,0x413b32
14306,0x40ccab
14307,0x40ccb0
13554,0x41ba8a
13555,0x41ba92
13556,0x41ba9a
13557,0x41ba9f
11114,0x40beb4
11115,0x40beb8
11116,0x40bebe
11117,0x40bec4
11118,0x40beca
11119,0x40bed0
11120,0x40bed4
11121,0x40beda
11877,0x40bac0
11878,0x40bac3
10886,0x40b702
10887,0x40b705
10888,0x40b708
10889,0x40b710
10890,0x40b715
17379,0x415849
17380,0x415851
17381,0x415859
17382,0x41585c
17383,0x415860
11546,0x4030c0
11863,0x40b74a
11864,0x40b74f
11865,0x40b754
11866,0x40b759
2600,0x700040
15783,0x41479e
15784,0x4147a2
15785,0x4147a4
12953,0x4176e3
12954,0x4176e7
12955,0x4176eb
12956,0x4176ef
12957,0x4176f2
2631,0x404318
2632,0x40431b
2633,0x40431e
2634,0x404328
2635,0x40432b
2636,0x40432f
7976,0x4136b9
7977,0x4136c1
7978,0x4136c6
7979,0x4136c9
7980,0x4136cf
7981,0x4136d5
7982,0x4136da
7983,0x4136e5
16149,0x415bd0
16150,0x415bd3
17432,0x415b23
17433,0x415b26
13004,0x4177f9
13005,0x4177fb
13006,0x4177fe
13007,0x417801
13008,0x417804
13009,0x417808
13010,0x41780c
13011,0x417810
13012,0x417813
13013,0x417818
13014,0x41781b
13015,0x417821
13016,0x417824
13017,0x417826
15694,0x4145b6
15695,0x4145bc
15696,0x4145c2
15697,0x4145c7
15698,0x4145ca
15699,0x4145ce
15700,0x4145d4
12020,0x40c130
12021,0x40c133
17539,0x415b47
15505,0x4140bc
20555,0x41b46f
20556,0x41b473
20557,0x41b476
20558,0x41b479
3154,0x4069dd
3155,0x4069e1
3156,0x4069e2
3157,0x4069e3
3158,0x4069e5
3159,0x4069e7
3160,0x4069e9
3161,0x4069eb
14337,0x411ef1
14338,0x411ef5
7803,0x413410
7804,0x413415
7805,0x41341d
7806,0x413425
7807,0x413429
16155,0x4140fa
16156,0x4140ff
16157,0x414104
16158,0x414107
16159,0x41410a
13425,0x41b8f1
13426,0x41b8f6
13427,0x41b8fb
13428,0x41b8fe
3565,0x404368
3566,0x40436a
3567,0x40436c
3568,0x404376
