20517,0x419edf
20518,0x419ee6
20519,0x419ee9
20520,0x419eea
20521,0x419eeb
20522,0x419eed
20523,0x419eef
20524,0x419ef1
20525,0x419ef3
20780,0x417a06
20781,0x417a0e
20782,0x417a16
20783,0x417a22
20784,0x417a26
20785,0x417a2a
20921,0x41a7b0
20922,0x41a7b4
20923,0x41a7b9
16469,0x41b26a
16470,0x41b272
16471,0x41b276
16472,0x41b27d
21132,0x41b4a0
21133,0x41b4a5
21134,0x41b4a9
21135,0x41b4ac
2928,0x403450
20597,0x417844
20598,0x417846
20606,0x417c53
20577,0x41b39d
20578,0x41b3a1
20914,0x41a750
20915,0x41a754
20916,0x41a759
20590,0x700340
20460,0x419e33
20461,0x419e3b
20462,0x419e44
20463,0x419e50
20464,0x419e59
20465,0x419e62
20466,0x419e66
20467,0x419e6d
20602,0x417c40
20603,0x417c48
20604,0x417c4b
20605,0x417c4e
6275,0x4030e0
21120,0x41b34a
21121,0x41b34f
21122,0x41b353
21123,0x41b35a
21114,0x41b32e
21115,0x41b333
21116,0x41b338
16993,0x41954a
16994,0x41954f
16995,0x419553
16996,0x419556
21545,0x403ad1
21546,0x403ad9
21547,0x403adc
21548,0x403ae0
13098,0x418cb9
13099,0x418cbe
13100,0x418cc3
13101,0x418cc7
13102,0x418cce
13578,0x41babe
13579,0x41bac6
13580,0x41bace
13581,0x41bad3
13582,0x41badb
21044,0x417d34
21045,0x417d3c
21046,0x417d40
21047,0x417d47
21431,0x41d1fa
21432,0x41d1ff
21433,0x41d203
21434,0x41d20a
20961,0x41a7be
20962,0x41a7c3
20596,0x41b47e
7246,0x700050
20472,0x419e73
20473,0x419e7b
20474,0x419e84
13002,0x4177ec
13003,0x4177f4
13554,0x41ba8a
13555,0x41ba92
13556,0x41ba9a
13557,0x41ba9f
11546,0x4030c0
20886,0x4030f0
12953,0x4176e3
12954,0x4176e7
12955,0x4176eb
12956,0x4176ef
12957,0x4176f2
13289,0x417752
13290,0x41775a
13291,0x417762
20884,0x417cb2
20885,0x417cba
2045,0x402fc0
13004,0x4177f9
13005,0x4177fb
13006,0x4177fe
13007,0x417801
