loop_name,COUNT,CRASHC,Crash%
loop__10.csv,57,9,0.1579
loop__11.csv,57,9,0.1579
loop__13.csv,57,9,0.1579
loop__14.csv,57,9,0.1579
loop__15.csv,56,8,0.1429
loop__16.csv,7456,1477,0.1981
loop__17.csv,51,14,0.2745
loop__18.csv,7364,1499,0.2036
loop__23.csv,72,32,0.4444
loop__24.csv,72,32,0.4444
loop__8.csv,57,9,0.1579
loop__9.csv,57,9,0.1579
