616,0x400b00,0,0
212,0x400b70,0,0
270,0x400c00,0,0
244,0x400c10,0,0
654,0x400daf,0,0
655,0x400db4,0,0
656,0x400db9,0,0
657,0x400dbc,0,0
658,0x400dc1,0,0
659,0x400dc3,0,0
625,0x400dc9,0,0
626,0x400dd0,0,0
640,0x400dee,0,0
641,0x400df3,0,0
642,0x400df8,0,0
643,0x400dfd,0,0
644,0x400e02,0,0
645,0x400e0a,0,0
646,0x400e0f,0,0
647,0x400e14,0,0
648,0x400e19,0,0
649,0x400e20,0,0
652,0x400e22,0,0
653,0x400e27,0,0
664,0x400e2c,0,0
665,0x400e31,0,0
666,0x400e36,0,0
667,0x400e3b,0,0
668,0x400e3f,0,0
669,0x400e44,0,0
635,0x400ec0,0,0
636,0x400ec5,0,0
670,0x400eca,0,0
671,0x400ece,0,0
672,0x400ed3,0,0
673,0x400ed8,0,0
533,0x4011cf,0,0
534,0x4011d1,0,0
535,0x401260,0,0
536,0x401264,0,0
537,0x401265,0,0
538,0x401266,0,0
539,0x401268,0,0
80,0x4012b0,0,0
81,0x4012b3,0,0
220,0x4012c0,0,0
82,0x4012d0,0,0
83,0x4012d3,0,0
224,0x401300,0,0
225,0x401304,0,0
86,0x401340,0,0
87,0x401342,0,0
88,0x401345,0,0
89,0x401347,0,0
90,0x40134a,0,0
91,0x40134d,0,0
92,0x401352,0,0
93,0x401354,0,0
94,0x401356,0,0
95,0x401357,0,0
96,0x401358,0,0
97,0x40135d,0,0
98,0x401361,0,0
503,0x401366,0,0
504,0x401369,0,0
505,0x40136c,0,0
506,0x401402,0,0
507,0x401406,0,0
508,0x401408,0,0
509,0x401409,0,0
510,0x40140a,0,0
511,0x40140c,0,0
512,0x40140e,0,0
513,0x401410,0,0
514,0x401412,0,0
116,0x401640,0,0
117,0x401642,0,0
118,0x401644,0,0
119,0x401647,0,0
120,0x401649,0,0
121,0x40164c,0,0
122,0x40164e,0,0
123,0x40164f,0,0
124,0x401650,0,0
125,0x401654,0,0
126,0x401659,0,0
127,0x40165b,0,0
128,0x40165e,0,0
129,0x401661,0,0
130,0x401665,0,0
412,0x40166a,0,0
413,0x40166d,0,0
414,0x401672,0,0
417,0x401678,0,0
418,0x40167b,0,0
419,0x40167e,0,0
420,0x401681,0,0
421,0x401685,0,0
422,0x401688,0,0
446,0x4016c8,0,0
448,0x4016e2,0,0
449,0x4016e7,0,0
450,0x4016eb,0,0
451,0x4016ef,0,0
452,0x4016f2,0,0
453,0x4016f4,0,0
454,0x4016f8,0,0
455,0x4016fb,0,0
456,0x4016fe,0,0
457,0x401700,0,0
458,0x401704,0,0
459,0x40170c,0,0
460,0x401715,0,0
461,0x40171d,0,0
462,0x401725,0,0
463,0x401729,0,0
464,0x40172e,0,0
465,0x401733,0,0
466,0x401736,0,0
467,0x40173a,0,0
468,0x40173f,0,0
469,0x401742,0,0
470,0x401751,0,0
471,0x401757,0,0
472,0x40175a,0,0
473,0x401760,0,0
474,0x401764,0,0
475,0x401767,0,0
476,0x40176a,0,0
477,0x40176d,0,0
478,0x401771,0,0
482,0x401773,0,0
483,0x401776,0,0
484,0x40177a,0,0
485,0x40177d,0,0
486,0x401780,0,0
487,0x401785,0,0
488,0x40178a,0,0
489,0x40178e,0,0
490,0x401794,0,0
491,0x401797,0,0
492,0x40179a,0,0
493,0x40179e,0,0
131,0x4017e0,0,0
132,0x4017e2,0,0
133,0x4017e5,0,0
134,0x4017e8,0,0
135,0x4017e9,0,0
136,0x4017ec,0,0
137,0x4017ef,0,0
138,0x4017f0,0,0
139,0x4017f3,0,0
140,0x4017f6,0,0
619,0x700038,0,0
322,0x700070,0,0
330,0x7000b8,0,0
324,0x7000c0,0,0
