2882,0x404e08
2883,0x404e0b
2884,0x404e11
3558,0x700120
2768,0x700188
544,0x700040
5151,0x404e25
5152,0x404e2b
2117,0x7001e0
110,0x4045c0
111,0x4045c7
112,0x4045c9
113,0x4045cc
2879,0x404a33
2880,0x404a38
3559,0x404e16
3560,0x404e1a
3561,0x404e1f
3562,0x404e22
2767,0x401e30
4088,0x404c54
4089,0x404c58
4090,0x404c5e
4091,0x404c64
4092,0x404c68
4093,0x404c6e
4094,0x404c72
2893,0x700078
1356,0x4045d1
1357,0x4045d8
1358,0x4045de
1359,0x4045e6
1360,0x4045ed
1361,0x4045f1
3557,0x401d60
2892,0x401ef0
4147,0x404d28
4148,0x404d2e
2871,0x404a12
2872,0x404a15
2873,0x404a18
2874,0x404a1e
2875,0x404a22
2876,0x404a2a
2877,0x404a2d
2850,0x404a02
2851,0x404a08
2852,0x404a0d
4145,0x404d20
4146,0x404d23
4095,0x404e30
4096,0x404e36
4097,0x404e3c
4112,0x404a9b
4113,0x404aa1
2894,0x7001e8
2115,0x401ee0
2853,0x404ea7
2854,0x404ead
2886,0x404a43
2887,0x404a46
2888,0x404a49
2889,0x404a4f
2108,0x4049dd
2109,0x4049e2
2110,0x4049e7
2111,0x4049ec
2112,0x4049f1
2113,0x4049f7
2114,0x4049fd
433,0x401ba0
2891,0x401c10
