loop_name,COUNT,CRASHC,Crash%
loop__47.csv,391,47,0.1202
loop__48.csv,363,49,0.1350
loop__54.csv,1207,98,0.0812
loop__55.csv,9,0,0.0000
loop__56.csv,302,122,0.4040
loop__57.csv,12833,2405,0.1874
loop__58.csv,12236,2224,0.1818
loop__73.csv,61,17,0.2787
loop__74.csv,156,37,0.2372
loop__75.csv,116,21,0.1810
loop__76.csv,146,31,0.2123
loop__77.csv,165,40,0.2424
loop__78.csv,137,31,0.2263
