IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
400ad1,rax,7634,4109,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,0,79.20792079,20.79207921,INTEGER
400aa8,rax,21351,1357,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,0.004335,79.41176471,20.58823529,DATAXFER
400ad1,rax,133570,3174,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,0.039799,79.61165049,20.38834951,INTEGER
400ac2,rcx,133852,1686,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,0.039888,79.80769231,20.19230769,DATAXFER
400acc,rdx,222784,4177,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,0.067993,80,20,SHIFT
400acc,rdx,245648,4904,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,0.075219,80.18867925,19.81132075,SHIFT
400ac2,rcx,323068,1964,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,0.099686,80.37383178,19.62616822,DATAXFER
400ab9,r15,393995,3520,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,0.1221,79.62962963,20.37037037,INTEGER
400aa8,rax,473399,1957,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,0.147194,79.81651376,20.18348624,DATAXFER
400ab5,r14,474426,1548,masked,<_Z4initiPPc>,add,"add, $0x4,%r14",1,0,0.147519,80,20,INTEGER
400ab9,r15,568299,834,masked,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",1,0,0.177185,79.27927928,20.72072072,INTEGER
400acf,rdx,594513,1580,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,0.185469,79.46428571,20.53571429,INTEGER
400adb,rax,711013,2486,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,0.222286,78.76106195,21.23893805,DATAXFER
400ad6,rcx,738772,419,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,0.231059,78.94736842,21.05263158,INTEGER
400ab5,r14,756282,4703,masked,<_Z4initiPPc>,add,"add, $0x4,%r14",1,0,0.236593,79.13043478,20.86956522,INTEGER
400ad4,rax,804963,2817,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,0.251977,79.31034483,20.68965517,INTEGER
400ad1,rax,1060626,381,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,0.332773,79.48717949,20.51282051,INTEGER
400ad6,rcx,1151060,980,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,0.361353,79.66101695,20.33898305,INTEGER
400ac7,rax,1154398,495,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,0.362408,79.83193277,20.16806723,DATAXFER
400ab2,rbx,1169017,1491,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,0.367028,79.16666667,20.83333333,INTEGER
400ad4,rax,1209187,1921,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,0.379723,79.33884298,20.66115702,INTEGER
400acc,rdx,1216656,3418,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,0.382083,78.68852459,21.31147541,SHIFT
400ae1,rflags,1271622,2030,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.399454,78.04878049,21.95121951,CONDITION
400ad1,rax,1299378,1528,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,0.408225,78.22580645,21.77419355,INTEGER
400ac4,rax,1375069,4877,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,0.432146,78.4,21.6,INTEGER
400acf,rdx,1411633,1677,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,0.443701,78.57142857,21.42857143,INTEGER
400aa8,rax,1582663,4809,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,0.497751,78.74015748,21.25984252,DATAXFER
400ac2,rcx,1592956,4168,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,0.501004,78.90625,21.09375,DATAXFER
400ab9,r15,1640626,1952,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,0.516069,79.06976744,20.93023256,INTEGER
400ab5,r14,1726401,4629,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,0.543176,79.23076923,20.76923077,INTEGER
400ab9,r15,1817394,4913,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,0.571932,79.38931298,20.61068702,INTEGER
400aa8,rax,1818062,989,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,0.572143,79.54545455,20.45454545,DATAXFER
400ab5,r14,1852593,2701,masked,<_Z4initiPPc>,add,"add, $0x4,%r14",1,0,0.583056,79.69924812,20.30075188,INTEGER
400ae1,rflags,1989373,2126,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.626282,79.85074627,20.14925373,CONDITION
400ad4,rax,1993226,4916,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,0.6275,80,20,INTEGER
400ab2,rbx,2008288,3645,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,0.63226,80.14705882,19.85294118,INTEGER
400ab5,r14,2043329,4664,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,0.643334,80.2919708,19.7080292,INTEGER
400ab5,r14,2167073,1511,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,0.68244,80.43478261,19.56521739,INTEGER
400ac9,rax,2198246,30,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,0.692292,79.85611511,20.14388489,SHIFT
400aa8,rax,2331374,439,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,0.734363,80,20,DATAXFER
400ac9,rax,2349558,509,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,0.74011,80.14184397,19.85815603,SHIFT
400ae1,rflags,2521453,336,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.794433,80.28169014,19.71830986,CONDITION
400aaf,r15,2546367,2542,masked,<_Z4initiPPc>,mov,"mov, %r14,%r15",1,0,0.802307,80.41958042,19.58041958,DATAXFER
400ae1,rflags,2602477,4998,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.820039,80.55555556,19.44444444,CONDITION
400ad4,rax,2615578,2496,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,0.824179,80.68965517,19.31034483,INTEGER
400ac2,rcx,2704531,2576,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,0.852291,80.82191781,19.17808219,DATAXFER
400ae1,rflags,2806349,4538,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.884468,80.95238095,19.04761905,CONDITION
400aaf,r15,2826783,2497,crash,<_Z4initiPPc>,mov,"mov, %r14,%r15",0,1,0.890926,81.08108108,18.91891892,DATAXFER
400ad1,rax,2860441,1415,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,0.901563,80.53691275,19.46308725,INTEGER
400ac9,rax,2860518,3483,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,0.901587,80.66666667,19.33333333,SHIFT
400ac7,rax,2939173,2172,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,0.926444,80.13245033,19.86754967,DATAXFER
400ab9,r15,3056418,2420,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,0.963497,79.60526316,20.39473684,INTEGER
400ae1,rflags,3067677,4524,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.967055,79.73856209,20.26143791,CONDITION
400ad4,rax,3093226,1704,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,0.975129,79.87012987,20.12987013,INTEGER
400acc,rdx,3129031,1318,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,0.986444,80,20,SHIFT
400ae1,rflags,3129181,3266,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,0.986492,79.48717949,20.51282051,CONDITION
400ab5,r14,3266760,791,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,1.02997,79.61783439,20.38216561,INTEGER
400aaf,r15,3288310,1196,masked,<_Z4initiPPc>,mov,"mov, %r14,%r15",1,0,1.036781,79.74683544,20.25316456,DATAXFER
400ac9,rax,3424621,1616,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,1.079859,79.87421384,20.12578616,SHIFT
400aa8,rax,3458149,4351,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,1.090454,80,20,DATAXFER
400ac4,rax,3558939,1187,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,1.122307,80.1242236,19.8757764,INTEGER
400aa8,rax,3631637,2908,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,1.145281,79.62962963,20.37037037,DATAXFER
400acf,rdx,3720703,3884,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,1.173428,79.75460123,20.24539877,INTEGER
400ad6,rcx,3919298,4720,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,1.23619,79.87804878,20.12195122,INTEGER
400acc,rdx,3953214,2759,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,1.246908,80,20,SHIFT
400adb,rax,3958035,3116,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,1.248432,80.12048193,19.87951807,DATAXFER
400ae1,rflags,4055764,4280,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,1.279316,80.23952096,19.76047904,CONDITION
400ab2,rbx,4078583,116,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,1.286528,79.76190476,20.23809524,INTEGER
400ab5,r14,4090520,939,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,1.2903,79.8816568,20.1183432,INTEGER
400acf,rdx,4109407,1837,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,1.296269,80,20,INTEGER
400ad6,rcx,4325330,938,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,1.364506,80.11695906,19.88304094,INTEGER
400acf,rdx,4359807,4326,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,1.375402,80.23255814,19.76744186,INTEGER
400ad6,rcx,4366738,2102,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,1.377592,80.34682081,19.65317919,INTEGER
400ab2,rbx,4374775,1673,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,1.380132,80.45977011,19.54022989,INTEGER
400ad1,rax,4395728,2108,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,1.386754,80.57142857,19.42857143,INTEGER
400adb,rax,4403555,4860,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,1.389228,80.68181818,19.31818182,DATAXFER
400ac9,rax,4432733,2693,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,1.398449,80.79096045,19.20903955,SHIFT
400ad4,rax,4766673,4323,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,1.503983,80.8988764,19.1011236,INTEGER
400aaf,r15,4771878,569,masked,<_Z4initiPPc>,mov,"mov, %r14,%r15",1,0,1.505627,81.00558659,18.99441341,DATAXFER
400adb,rax,4865050,1255,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,1.535072,81.11111111,18.88888889,DATAXFER
400ac9,rax,4872804,4618,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,1.537523,81.21546961,18.78453039,SHIFT
400ab9,r15,4921120,780,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,1.552792,80.76923077,19.23076923,INTEGER
400ae1,rflags,5045211,4412,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,1.592008,80.87431694,19.12568306,CONDITION
400ab2,rbx,5054718,3056,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,1.595012,80.97826087,19.02173913,INTEGER
400ab2,rbx,5117086,2540,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,1.614722,81.08108108,18.91891892,INTEGER
400ac7,rax,5144547,3095,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,1.623401,81.1827957,18.8172043,DATAXFER
400ab9,r15,5184304,3977,masked,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",1,0,1.635965,81.28342246,18.71657754,INTEGER
400aaf,r15,5265773,3043,crash,<_Z4initiPPc>,mov,"mov, %r14,%r15",0,1,1.661711,80.85106383,19.14893617,DATAXFER
400ab9,r15,5550304,1213,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,1.751631,80.95238095,19.04761905,INTEGER
400ad4,rax,5851304,2769,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,1.846755,81.05263158,18.94736842,INTEGER
400ab9,r15,5888576,3887,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,1.858534,80.62827225,19.37172775,INTEGER
400acf,rdx,5968502,83,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,1.883792,80.72916667,19.27083333,INTEGER
400adb,rax,5983402,3723,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,1.888501,80.82901554,19.17098446,DATAXFER
400ae1,rflags,5988363,1230,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,1.890069,80.92783505,19.07216495,CONDITION
400acc,rdx,6098405,3405,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,1.924845,80.51282051,19.48717949,SHIFT
400ad4,rax,6107448,2731,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,1.927703,80.6122449,19.3877551,INTEGER
400ac2,rcx,6137793,4194,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,1.937293,80.7106599,19.2893401,DATAXFER
400adb,rax,6175002,3692,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,1.949052,80.3030303,19.6969697,DATAXFER
400ad1,rax,6244167,243,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,1.97091,80.40201005,19.59798995,INTEGER
400ab2,rbx,6366494,4640,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,2.009568,80.5,19.5,INTEGER
400ad6,rcx,6399897,198,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.020125,80.59701493,19.40298507,INTEGER
400ae1,rflags,6486178,322,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,2.047392,80.59701493,19.40298507,CONDITION
400ac2,rcx,6511608,3986,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,2.055428,81.09452736,18.90547264,DATAXFER
400ad6,rcx,6542960,2314,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.065336,81.09452736,18.90547264,INTEGER
400ad4,rax,6543343,3935,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,2.065457,81.09452736,18.90547264,INTEGER
400ac2,rcx,6576072,1783,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,2.075801,81.09452736,18.90547264,DATAXFER
400ab2,rbx,6700677,3649,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,2.115179,81.09452736,18.90547264,INTEGER
400ab5,r14,6769350,4651,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,2.136882,81.09452736,18.90547264,INTEGER
400ac9,rax,6789851,940,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,2.14336,81.5920398,18.4079602,SHIFT
400ae1,rflags,6871522,4383,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,2.169171,82.08955224,17.91044776,CONDITION
400ab9,r15,6919623,562,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,2.184372,82.08955224,17.91044776,INTEGER
400ad6,rcx,7083024,4462,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.236011,82.08955224,17.91044776,INTEGER
400aaf,r15,7254548,3950,crash,<_Z4initiPPc>,mov,"mov, %r14,%r15",0,1,2.290217,82.08955224,17.91044776,DATAXFER
400ac2,rcx,7340296,3306,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,2.317316,82.08955224,17.91044776,DATAXFER
400ac7,rax,7429178,2761,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,2.345405,82.08955224,17.91044776,DATAXFER
400ad1,rax,7452430,4556,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,2.352753,81.5920398,18.4079602,INTEGER
400acc,rdx,7482764,1672,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,2.362339,81.5920398,18.4079602,SHIFT
400acc,rdx,7513500,4880,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,2.372053,81.5920398,18.4079602,SHIFT
400ab2,rbx,7717669,1698,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,2.436576,81.5920398,18.4079602,INTEGER
400ab5,r14,7761558,811,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,2.450446,81.5920398,18.4079602,INTEGER
400ae1,rflags,7903058,3122,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,2.495163,81.09452736,18.90547264,CONDITION
400ab5,r14,7951638,2893,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,2.510516,81.09452736,18.90547264,INTEGER
400ab9,r15,8059246,578,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,2.544523,81.09452736,18.90547264,INTEGER
400acc,rdx,8111795,4555,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,2.56113,81.09452736,18.90547264,SHIFT
400aa8,rax,8131050,3681,masked,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",1,0,2.567215,81.09452736,18.90547264,DATAXFER
400ab2,rbx,8156300,3542,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,2.575195,81.09452736,18.90547264,INTEGER
400ac7,rax,8219121,68,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,2.595048,81.09452736,18.90547264,DATAXFER
400ad6,rcx,8226775,2980,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.597467,81.5920398,18.4079602,INTEGER
400adb,rax,8315704,526,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,2.625571,81.5920398,18.4079602,DATAXFER
400ac4,rax,8327376,1146,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,2.629259,82.08955224,17.91044776,INTEGER
400ac7,rax,8349265,2580,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,2.636177,82.08955224,17.91044776,DATAXFER
400ad6,rcx,8354439,3937,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.637812,82.08955224,17.91044776,INTEGER
400ab5,r14,8390365,4992,masked,<_Z4initiPPc>,add,"add, $0x4,%r14",1,0,2.649165,82.58706468,17.41293532,INTEGER
400adb,rax,8398024,2171,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,2.651586,82.58706468,17.41293532,DATAXFER
400ae1,rflags,8438089,1499,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,2.664247,82.58706468,17.41293532,CONDITION
400adb,rax,8444008,814,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,2.666118,82.58706468,17.41293532,DATAXFER
400ac9,rax,8544066,4657,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,2.697739,82.58706468,17.41293532,SHIFT
400ab2,rbx,8705708,3051,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,2.748822,83.08457711,16.91542289,INTEGER
400ab5,r14,8730013,191,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,2.756503,83.08457711,16.91542289,INTEGER
400adb,rax,8732072,1530,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,2.757154,83.08457711,16.91542289,DATAXFER
400ac4,rdx,8820688,80,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,2.785159,83.08457711,16.91542289,INTEGER
400ad4,rax,8840326,231,masked,<_Z4initiPPc>,add,"add, %eax,%eax",1,0,2.791365,82.58706468,17.41293532,INTEGER
400ac2,rcx,8846863,3588,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,2.793431,82.08955224,17.91044776,DATAXFER
400ac2,rcx,8851359,3180,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,2.794852,82.08955224,17.91044776,DATAXFER
400ad6,rcx,8905767,351,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,2.812046,82.08955224,17.91044776,INTEGER
400ae1,rflags,9017881,4113,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,2.847477,82.08955224,17.91044776,CONDITION
400ac9,rax,9137282,4095,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,2.885211,82.08955224,17.91044776,SHIFT
400acf,rdx,9176932,2671,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,2.897741,82.08955224,17.91044776,INTEGER
400aaf,r15,9186875,1729,crash,<_Z4initiPPc>,mov,"mov, %r14,%r15",0,1,2.900884,82.58706468,17.41293532,DATAXFER
400adb,rax,9220344,2876,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,2.911461,82.58706468,17.41293532,DATAXFER
400ab5,r14,9246269,1162,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,2.919654,82.58706468,17.41293532,INTEGER
400aa8,rax,9365386,1706,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,2.957298,82.58706468,17.41293532,DATAXFER
400ac9,rax,9479682,342,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,2.993418,83.08457711,16.91542289,SHIFT
400ab2,rbx,9545836,3424,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,3.014325,83.08457711,16.91542289,INTEGER
400ae1,rflags,9642960,4333,masked,<_Z4initiPPc>,cmp,"cmp, %ebx,%eax",1,0,3.045019,83.08457711,16.91542289,CONDITION
400aa8,rax,9729441,113,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,3.072349,83.08457711,16.91542289,DATAXFER
400ac9,rax,9742489,3493,masked,<_Z4initiPPc>,sar,"sar, $0x1f,%eax",1,0,3.076472,83.08457711,16.91542289,SHIFT
400ad6,rcx,9743694,3525,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,3.076853,83.58208955,16.41791045,INTEGER
400adb,rax,9756463,1890,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.080889,83.58208955,16.41791045,DATAXFER
400ac4,rdx,9819095,3767,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.100682,83.58208955,16.41791045,INTEGER
400ac4,rax,9834103,4436,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.105425,84.07960199,15.92039801,INTEGER
400aa8,rax,9834753,3025,crash,<_Z4initiPPc>,mov,"mov, 0x201609(%rip),%rax",0,1,3.10563,84.07960199,15.92039801,DATAXFER
400ad1,rax,9860524,680,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,3.113775,84.57711443,15.42288557,INTEGER
400adb,rax,9885983,4175,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.12182,84.57711443,15.42288557,DATAXFER
400adb,rax,9934175,1754,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.13705,84.57711443,15.42288557,DATAXFER
400acf,rdx,9956475,2435,masked,<_Z4initiPPc>,sub,"sub, %eax,%edx",1,0,3.144098,84.57711443,15.42288557,INTEGER
400ab2,rbx,10003555,2480,masked,<_Z4initiPPc>,add,"add, $0x1,%ebx",1,0,3.158976,84.07960199,15.92039801,INTEGER
400ab9,r15,10051861,4452,crash,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",0,1,3.174242,84.07960199,15.92039801,INTEGER
400ad1,rax,10176380,402,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,3.213593,84.07960199,15.92039801,INTEGER
400ac4,rdx,10227735,1,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.229823,84.57711443,15.42288557,INTEGER
400ac4,rax,10271991,836,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.243809,84.57711443,15.42288557,INTEGER
400ad1,rax,10315372,610,masked,<_Z4initiPPc>,lea,"lea, (%rdx,%rdx,4),%eax",1,0,3.257519,84.57711443,15.42288557,INTEGER
400adb,rax,10351759,2933,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.269018,84.57711443,15.42288557,DATAXFER
400ac2,rcx,10400118,1697,masked,<_Z4initiPPc>,mov,"mov, %eax,%ecx",1,0,3.284301,84.57711443,15.42288557,DATAXFER
400acc,rdx,10436874,4429,masked,<_Z4initiPPc>,sar,"sar, $0x2,%edx",1,0,3.295916,84.57711443,15.42288557,SHIFT
400ad6,rcx,10471982,2029,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,3.307012,84.07960199,15.92039801,INTEGER
400ac4,rdx,10551767,3911,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.332226,83.58208955,16.41791045,INTEGER
400adb,rax,10602607,4911,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.348293,83.58208955,16.41791045,DATAXFER
400adb,rax,10749727,3369,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.394786,83.58208955,16.41791045,DATAXFER
400adb,rax,10833039,4479,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.421115,83.58208955,16.41791045,DATAXFER
400adb,rax,10842767,2637,masked,<_Z4initiPPc>,mov,"mov, 0x2015e7(%rip),%eax",1,0,3.424189,83.58208955,16.41791045,DATAXFER
400ab5,r14,10844452,2366,crash,<_Z4initiPPc>,add,"add, $0x4,%r14",0,1,3.424722,83.58208955,16.41791045,INTEGER
400ad6,rcx,11043694,143,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,3.487688,84.07960199,15.92039801,INTEGER
400ad6,rcx,11140958,4590,masked,<_Z4initiPPc>,sub,"sub, %eax,%ecx",1,0,3.518426,83.58208955,16.41791045,INTEGER
400ac4,rax,11146791,1516,masked,<_Z4initiPPc>,imul,"imul, %r12d",1,0,3.520269,83.58208955,16.41791045,INTEGER
400ac7,rax,11174296,1479,masked,<_Z4initiPPc>,mov,"mov, %ecx,%eax",1,0,3.528961,83.58208955,16.41791045,DATAXFER
400ab9,r15,11386396,4918,masked,<_Z4initiPPc>,add,"add, (%rax,%rbp,1),%r15",1,0,3.595991,83.58208955,16.41791045,INTEGER
