IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
400bd3,rcx,202823,4694,crash,<main>,add,"add, %r12,%rcx",0,1,44.911075,81.09452736318408,18.90547263681592,INTEGER
400ba3,xmm0,202897,4605,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,44.927469,81.09452736318408,18.90547263681592,UnKnown
400ae5,rdx,203013,3588,crash,<main>,mov,"mov, $0x1,%edx",0,1,44.953167,80.59701492537313,19.402985074626866,DATAXFER
400afa,rbx,203017,114,crash,<main>,mov,"mov, %eax,%ebx",0,1,44.954053,80.59701492537313,19.402985074626866,DATAXFER
400b37,xmm0,203115,2907,masked,<main>,movss,"movss, 0x3c(%rsp),%xmm0",1,0,44.975764,81.09452736318408,18.90547263681592,DATAXFER
400ae5,rdx,203191,712,crash,<main>,mov,"mov, $0x1,%edx",0,1,44.992601,81.09452736318408,18.90547263681592,DATAXFER
400bab,rflags,203235,2706,masked,<main>,ucomisd,"ucomisd, %xmm1,%xmm0",1,0,45.002348,81.09452736318408,18.90547263681592,CONDITION
400ae0,rdi,203368,1774,crash,<main>,lea,"lea, 0x40(%rsp),%rdi",0,1,45.031813,81.09452736318408,18.90547263681592,INTEGER
400ae0,rdi,203546,2645,crash,<main>,lea,"lea, 0x40(%rsp),%rdi",0,1,45.071246,81.09452736318408,18.90547263681592,INTEGER
400ba3,xmm0,203599,1595,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,45.082988,80.59701492537313,19.402985074626866,UnKnown
400b70,rflags,203659,4317,masked,<main>,cmp,"cmp, %r13d,%ebx",1,0,45.09628,80.59701492537313,19.402985074626866,CONDITION
400b75,r13,203660,3266,masked,<main>,lea,"lea, 0x40(%rsp),%r13",1,0,45.096501,80.59701492537313,19.402985074626866,INTEGER
400b18,rcx,203732,2942,crash,<main>,lea,"lea, 0x3c(%rsp),%rcx",0,1,45.112452,80.59701492537313,19.402985074626866,INTEGER
400bbc,rax,203879,2725,masked,<main>,add,"add, $0x1,%eax",1,0,45.145018,81.09452736318408,18.90547263681592,INTEGER
400b31,xmm1,204004,4438,masked,<main>,movss,"movss, 0x38(%rsp),%xmm1",1,0,45.17271,81.09452736318408,18.90547263681592,DATAXFER
400be2,rflags,204073,1958,masked,<main>,ucomisd,"ucomisd, %xmm0,%xmm1",1,0,45.187996,81.09452736318408,18.90547263681592,CONDITION
400b1d,rdx,204089,3411,masked,<main>,lea,"lea, 0x38(%rsp),%rdx",1,0,45.191541,81.59203980099502,18.40796019900497,INTEGER
400b37,xmm0,204094,3698,masked,<main>,movss,"movss, 0x3c(%rsp),%xmm0",1,0,45.192649,81.09452736318408,18.90547263681592,DATAXFER
400bbf,rdx,204229,2776,crash,<main>,add,"add, $0x40,%rdx",0,1,45.222556,80.59701492537313,19.402985074626866,INTEGER
400ba3,xmm0,204311,1863,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,45.240722,81.09452736318408,18.90547263681592,UnKnown
400adb,rcx,204346,3154,crash,<main>,mov,"mov, 0x18(%rsp),%rcx",0,1,45.248476,81.09452736318408,18.90547263681592,DATAXFER
400ba3,xmm0,204380,2527,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,45.256008,81.09452736318408,18.90547263681592,UnKnown
400ba0,xmm2,204488,66,masked,<main>,unpcklps,"unpcklps, %xmm2,%xmm2",1,0,45.279934,81.09452736318408,18.90547263681592,UnKnown
400bab,rflags,204597,1029,masked,<main>,ucomisd,"ucomisd, %xmm1,%xmm0",1,0,45.304082,81.09452736318408,18.90547263681592,CONDITION
400bb1,xmm0,204650,4425,masked,<main>,unpcklpd,"unpcklpd, %xmm0,%xmm0",1,0,45.315823,81.09452736318408,18.90547263681592,UnKnown
400ba0,xmm2,204735,4741,masked,<main>,unpcklps,"unpcklps, %xmm2,%xmm2",1,0,45.334654,81.09452736318408,18.90547263681592,UnKnown
400ba8,xmm1,204846,2254,masked,<main>,cvtps2pd,"cvtps2pd, %xmm2,%xmm1",1,0,45.359244,81.09452736318408,18.90547263681592,CONVERT
400bb1,xmm0,204917,2298,masked,<main>,unpcklpd,"unpcklpd, %xmm0,%xmm0",1,0,45.374973,80.59701492537313,19.402985074626866,UnKnown
400ae5,rdx,204971,3323,crash,<main>,mov,"mov, $0x1,%edx",0,1,45.386936,80.59701492537313,19.402985074626866,DATAXFER
400bc8,rcx,205669,2749,crash,<main>,shl,"shl, $0x6,%rcx",0,1,45.541569,80.59701492537313,19.402985074626866,SHIFT
400ba8,xmm1,205716,160,masked,<main>,cvtps2pd,"cvtps2pd, %xmm2,%xmm1",1,0,45.551981,81.09452736318408,18.90547263681592,CONVERT
400ba8,xmm1,205736,685,masked,<main>,cvtps2pd,"cvtps2pd, %xmm2,%xmm1",1,0,45.556412,80.59701492537313,19.402985074626866,CONVERT
400adb,rcx,205859,1639,crash,<main>,mov,"mov, 0x18(%rsp),%rcx",0,1,45.583661,80.09950248756219,19.90049751243781,DATAXFER
400b4c,xmm0,205878,538,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,45.58787,80.09950248756219,19.90049751243781,FP
400b8c,rcx,205889,900,masked,<main>,xor,"xor, %ecx,%ecx",1,0,45.590307,80.09950248756219,19.90049751243781,LOGICAL
400bb8,xmm2,205908,2129,masked,<main>,cvtpd2ps,"cvtpd2ps, %xmm0,%xmm2",1,0,45.594517,80.09950248756219,19.90049751243781,CONVERT
400ba0,xmm2,205929,3292,masked,<main>,unpcklps,"unpcklps, %xmm2,%xmm2",1,0,45.599169,80.09950248756219,19.90049751243781,UnKnown
400adb,rcx,206126,4128,crash,<main>,mov,"mov, 0x18(%rsp),%rcx",0,1,45.642812,80.09950248756219,19.90049751243781,DATAXFER
400b75,r13,206241,4890,masked,<main>,lea,"lea, 0x40(%rsp),%r13",1,0,45.668288,80.09950248756219,19.90049751243781,INTEGER
400bab,rflags,206360,3941,masked,<main>,ucomisd,"ucomisd, %xmm1,%xmm0",1,0,45.694651,80.09950248756219,19.90049751243781,CONDITION
400bab,rflags,206377,610,masked,<main>,ucomisd,"ucomisd, %xmm1,%xmm0",1,0,45.698417,80.09950248756219,19.90049751243781,CONDITION
400bb1,xmm0,206440,731,masked,<main>,unpcklpd,"unpcklpd, %xmm0,%xmm0",1,0,45.712374,80.09950248756219,19.90049751243781,UnKnown
400bc3,rflags,206469,1837,masked,<main>,cmp,"cmp, %r15d,%eax",1,0,45.718799,79.60199004975124,20.39800995024876,CONDITION
400ba3,xmm0,206536,755,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,45.733642,80.09950248756219,19.90049751243781,UnKnown
400b8c,rcx,206690,891,masked,<main>,xor,"xor, %ecx,%ecx",1,0,45.767758,79.60199004975124,20.39800995024876,LOGICAL
400ba3,xmm0,207416,3412,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,45.928594,79.60199004975124,20.39800995024876,UnKnown
400bb1,xmm0,207508,4329,masked,<main>,unpcklpd,"unpcklpd, %xmm0,%xmm0",1,0,45.948976,79.60199004975124,20.39800995024876,UnKnown
400b0f,r13,207647,2197,masked,<main>,xor,"xor, %r13d,%r13d",1,0,45.979769,79.60199004975124,20.39800995024876,LOGICAL
400b4c,xmm0,207658,1200,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,45.982206,79.1044776119403,20.895522388059703,FP
400ba8,xmm1,207674,4663,masked,<main>,cvtps2pd,"cvtps2pd, %xmm2,%xmm1",1,0,45.985751,79.60199004975124,20.39800995024876,CONVERT
400ba0,xmm2,207682,4516,masked,<main>,unpcklps,"unpcklps, %xmm2,%xmm2",1,0,45.987523,79.60199004975124,20.39800995024876,UnKnown
400bbf,rdx,207690,1925,crash,<main>,add,"add, $0x40,%rdx",0,1,45.989295,80.09950248756219,19.90049751243781,INTEGER
400b22,rax,207739,3854,masked,<main>,xor,"xor, %eax,%eax",1,0,46.000151,80.09950248756219,19.90049751243781,LOGICAL
400bbc,rax,207980,3574,masked,<main>,add,"add, $0x1,%eax",1,0,46.053541,80.09950248756219,19.90049751243781,INTEGER
400bc3,rflags,208146,4595,masked,<main>,cmp,"cmp, %r15d,%eax",1,0,46.090316,80.09950248756219,19.90049751243781,CONDITION
400b1d,rdx,208361,588,crash,<main>,lea,"lea, 0x38(%rsp),%rdx",0,1,46.137947,80.09950248756219,19.90049751243781,INTEGER
400ba3,xmm0,208583,2758,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,46.187128,80.09950248756219,19.90049751243781,UnKnown
400bc3,rflags,208605,2831,masked,<main>,cmp,"cmp, %r15d,%eax",1,0,46.192002,80.09950248756219,19.90049751243781,CONDITION
400aea,rsi,208621,2186,crash,<main>,mov,"mov, $0x31,%esi",0,1,46.195546,80.09950248756219,19.90049751243781,DATAXFER
400ba3,xmm0,208741,2397,masked,<main>,movsd,"movsd, 0x38(%rdx),%xmm0",1,0,46.222131,80.09950248756219,19.90049751243781,UnKnown
400af7,r13,208801,2320,masked,<main>,mov,"mov, %rax,%r13",1,0,46.235423,80.59701492537313,19.402985074626866,DATAXFER
400bfc,rflags,208884,3955,masked,<main>,test,"test, %eax,%eax",1,0,46.25381,80.59701492537313,19.402985074626866,CONDITION
400bf0,r13,209148,3425,masked,<main>,add,"add, $0x31,%r13",1,0,46.312296,80.59701492537313,19.402985074626866,INTEGER
