1914,0x400ab0,0,0
577,0x400b30,0,0
578,0x400bd0,0,0
1271,0x400c10,0,0
3950,0x400f6e,0,0
3951,0x400f73,0,0
3952,0x400f75,0,0
3960,0x400f7a,0,0
3961,0x400f83,0,0
3962,0x400f88,0,0
3963,0x400f8d,0,0
3964,0x400f90,0,0
3965,0x400f93,0,0
3966,0x400fc7,0,0
3967,0x400fca,0,0
3968,0x400fcc,0,0
4098,0x40124d,0,0
4099,0x401252,0,0
4100,0x401257,0,0
4101,0x40125c,0,0
4102,0x401261,0,0
4103,0x401266,0,0
4104,0x40126b,0,0
277,0x404c20,6,0
278,0x404c22,5,1
279,0x404c24,4,0
280,0x404c27,4,0
281,0x404c28,1,0
282,0x404c29,3,0
283,0x404c2c,3,1
284,0x404c2f,0,0
285,0x404c32,5,1
286,0x404c39,4,0
287,0x404c42,0,0
288,0x404c4a,3,0
289,0x404c4c,0,0
290,0x404c52,0,0
1222,0x404c57,6,1
1223,0x404c5a,0,0
1224,0x404c60,1,0
1225,0x404c65,3,1
1226,0x404c67,1,0
1227,0x404c6b,5,2
1228,0x404c6e,16,3
1229,0x404c70,0,0
1242,0x404c7b,0,0
1243,0x404c7d,9,2
1244,0x404c81,12,1
1245,0x404c84,0,0
1246,0x404c86,3,1
1247,0x404c8b,3,0
1248,0x404c91,3,0
1249,0x404c93,3,0
1250,0x404c95,2,0
1251,0x404c9a,0,0
1252,0x404c9f,0,0
1253,0x404ca4,0,0
1254,0x404caa,0,0
1255,0x404caf,0,0
1256,0x404cb4,0,0
1257,0x404cbc,0,0
1258,0x404cc4,0,0
1259,0x404ccc,0,0
1260,0x404cd4,0,0
1261,0x404cdc,0,0
1262,0x404ce4,0,0
1263,0x404cec,0,0
1264,0x404cf4,0,0
1265,0x404cfc,0,0
1266,0x404d04,0,0
1267,0x404d0c,0,0
1268,0x404d14,0,0
1269,0x404d1c,0,0
1270,0x404d24,0,0
1237,0x404de0,0,0
1238,0x404de5,0,0
1239,0x404de7,0,0
291,0x404ed0,0,0
292,0x404ed2,0,0
293,0x404ed4,0,0
294,0x404ed7,0,0
295,0x404ed9,0,0
296,0x404edb,0,0
297,0x404edc,0,0
298,0x404edd,0,0
299,0x404ee0,0,0
300,0x404ee5,0,0
301,0x404ee8,0,0
302,0x404eef,0,0
303,0x404ef6,0,0
304,0x404efb,0,0
305,0x404f00,0,0
1136,0x404f29,0,0
1137,0x404f2c,0,0
1138,0x404f31,0,0
1139,0x404f38,0,0
1142,0x404f3e,0,0
1143,0x404f43,0,0
1152,0x404f49,0,0
1153,0x404f4d,0,0
1154,0x404f51,0,0
1155,0x404f56,0,0
1156,0x404f61,0,0
1157,0x404f66,0,0
1158,0x404f69,0,0
1159,0x404f72,0,0
1160,0x404f78,0,0
1161,0x404f80,0,0
1162,0x404f83,0,0
1163,0x404f8c,0,0
1164,0x404f94,0,0
1165,0x404f98,0,0
1166,0x404f9f,0,0
1167,0x404fa7,0,0
1168,0x404faa,0,0
1169,0x404fb5,0,0
1170,0x404fb8,0,0
1171,0x404fbc,0,0
1172,0x404fc0,0,0
1173,0x404fc5,0,0
1174,0x404fc9,0,0
1175,0x404fcf,0,0
1176,0x404fd3,0,0
1177,0x404fd9,1,0
1178,0x404fde,0,0
1179,0x404fe6,1,1
1180,0x404fea,0,0
1181,0x404ff0,0,0
1182,0x404ff6,0,0
1183,0x404ffa,0,0
1184,0x404ffd,0,0
1185,0x405003,0,0
1186,0x405008,0,0
1187,0x40500d,0,0
1188,0x405012,0,0
1189,0x405017,0,0
1190,0x40501a,0,0
1191,0x40501f,1,0
1192,0x405023,0,0
1193,0x405027,0,0
1194,0x40502a,0,0
1195,0x405030,5,1
1196,0x405035,6,1
1197,0x405039,0,0
1198,0x40503e,0,0
1199,0x405042,2,0
1200,0x405045,0,0
1201,0x405047,0,0
1202,0x40504d,0,0
1203,0x40504f,0,0
1204,0x405055,0,0
1205,0x40505b,0,0
1206,0x405060,25,1
1207,0x405066,0,0
1208,0x40506c,26,3
1209,0x405070,41,4
1210,0x405076,0,0
1211,0x405078,0,0
1212,0x40507c,0,0
1213,0x405080,0,0
1214,0x405083,1,0
1215,0x405088,0,0
1216,0x40508e,0,0
1217,0x405094,1,0
1218,0x405097,0,0
1219,0x40509d,0,0
1220,0x4050a3,0,0
1221,0x4050a6,0,0
1144,0x405cef,0,0
1145,0x405cf6,0,0
1146,0x405cf7,0,0
1147,0x405cf8,0,0
1148,0x405cfa,0,0
1149,0x405cfc,0,0
1150,0x405cfe,0,0
1151,0x405d00,0,0
3823,0x405db9,0,0
3824,0x405dbb,0,0
1936,0x405e30,0,0
1937,0x405e34,0,0
1938,0x405e38,0,0
1939,0x405e3b,0,0
1940,0x405e3f,0,0
1941,0x405e43,0,0
1942,0x405e47,0,0
1943,0x405e4b,0,0
1944,0x405e4f,0,0
1945,0x405e53,0,0
1950,0x405e58,0,0
1951,0x405e5b,0,0
1915,0x700000,0,0
665,0x700040,0,0
666,0x700090,0,0
1272,0x7000b0,0,0
