IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
461f3d,rax,1382513,369,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,24.756257,29.35323383,68.65671642,DATAXFER
456029,rax,1382663,359,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,cmp,"cmp, %rax,0x8(%r9,%rdx,8)",0,1,24.758944,29.35323383,68.65671642,CONDITION
485718,xmm0,1383397,612,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, (%rax,%rsi,1),%rbp",1,0,24.772095,29.35323383,68.65671642,DATAXFER
461f45,rdx,1385889,870,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,24.816744,29.85074627,68.15920398,CONDITION
47e2b8,r8,1390605,367,crash,<hypre_CSRMatrixMultiply._omp_fn.0>,cmp,"cmp, %rax,0x38(%r12)",0,1,24.901239,29.35323383,68.65671642,CONDITION
455a2f,rdi,1398475,603,masked,<hypre_BoomerAMGCreateS._omp_fn.1>,ucomisd,"ucomisd, %xmm2,%xmm1",1,0,25.042243,29.35323383,68.65671642,CONDITION
48036a,rsi,1399321,96,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",1,0,25.057401,29.85074627,68.15920398,INTEGER
47ff80,rax,1403930,317,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,xMatvecOutOfPlace._omp_fn.6>:,xMatvecOutOfPlace._omp_fn.6>:,0,1,25.139979,29.85074627,67.66169154,UnKnown
4115ec,rdx,1405748,38,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,ucomisd,"ucomisd, %xmm2,%xmm0",1,0,25.172551,29.85074627,67.66169154,CONDITION
456025,rax,1411059,309,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,add,"add, $0x1,%rax",0,1,25.267707,29.85074627,67.66169154,INTEGER
461f41,rdx,1412649,1431,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,25.296194,29.85074627,68.15920398,INTEGER
492608,rax,1414136,1172,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,mov,"mov, 0x28(%rdi),%r8",0,1,25.322836,29.35323383,68.65671642,DATAXFER
4.94E+07,rax,1414217,1177,masked,<hypre_prefix_sum>,lea,"lea, 0x1(%r12),%rax",1,0,25.324288,28.85572139,69.15422886,INTEGER
491642,rax,1414430,1026,crash,<hypre_LowerBound>,mov,"mov, %rcx,%rsi",0,1,25.328104,29.35323383,68.65671642,DATAXFER
4.70E+201,rdi,1414730,206,crash,<hypre_CSRMatrixMultiply._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",0,1,25.333479,29.35323383,68.65671642,DATAXFER
4.92E+07,rax,1415226,358,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmpq,"cmpq, $0x0,(%rcx,%rdx,1)",0,1,25.342365,29.35323383,68.65671642,UnKnown
4287d0,rflags,1416735,26,crash,<hypre_BoomerAMGBuildMultipass>,add,"add, $0x1,%rax",0,1,25.369402,29.35323383,68.65671642,INTEGER
424d99,rcx,1417407,852,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x28(%rsp),%rcx",0,1,25.381442,29.85074627,68.15920398,DATAXFER
455c8e,rflags,1418718,637,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,mov,"mov, 0x40(%rbx),%r10",0,1,25.404931,29.85074627,67.66169154,DATAXFER
426b95,rax,1420307,291,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, 0x70(%rsp),%rbx",1,0,25.4334,29.85074627,67.66169154,DATAXFER
461f45,rcx,1420690,341,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,25.440262,29.85074627,67.66169154,CONDITION
4.70E+201,rsp,1425018,227,masked,<hypre_CSRMatrixMultiply._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,25.517806,29.35323383,68.15920398,DATAXFER
461f60,rdx,1425544,90,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,25.52723,28.85572139,68.65671642,CONDITION
461f3d,rflags,1425673,995,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,25.529541,28.85572139,68.65671642,DATAXFER
461f17,r12,1429773,201,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, 0x50(%rbx),%rdx",0,1,25.603,29.35323383,68.15920398,DATAXFER
46fd25,rcx,1430332,1284,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmpq,"cmpq, $0x0,0x98(%r14)",0,1,25.613015,29.35323383,68.15920398,UnKnown
4115d6,rax,1433118,450,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,cmp,"cmp, %rax,(%rdi)",1,0,25.662931,29.35323383,68.15920398,CONDITION
470250,rsi,1433241,1135,crash,<hypre_ParMatmul._omp_fn.4>,mov,"mov, (%rsp),%rax",0,1,25.665135,29.35323383,68.15920398,DATAXFER
455c83,xmm2,1437630,462,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,jmp,"jmp, 455c83, <hypre_BoomerAMG",0,1,25.743771,29.35323383,68.15920398,BR_OR_LP_CTRL
42ca19,rax,1439906,1268,crash,<hypre_BoomerAMGBuildExtPIInterp._omp_fn.0>,jmp,"jmp, 42ca19, <hypre_BoomerAMG",0,1,25.784549,29.35323383,68.15920398,BR_OR_LP_CTRL
461f4e,rax,1441123,536,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",0,1,25.806354,28.85572139,68.65671642,FP
49260c,r11,1441471,1502,masked,<hypre_UnorderedIntSetCreate._omp_fn.0>,add,"add, $0x4,%rsi",1,0,25.812589,28.35820896,69.15422886,INTEGER
404447,rflags,1446361,698,crash,<BuildIJLaplacian27pt._omp_fn.0>,cmp,"cmp, %rax,%r8",0,1,25.900202,28.35820896,69.15422886,CONDITION
4251d7,rcx,1450940,1409,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,lea,"lea, -0x1(%r8),%rcx",1,0,25.982242,28.35820896,69.15422886,INTEGER
