11885,0x402df0
11887,0x700020
17495,0x40b799
17496,0x40b79c
17497,0x40b7a1
17498,0x40b7a6
17499,0x40b7ab
17473,0x4031b0
17474,0x700200
20324,0x40b7b0
20325,0x40b7b4
20326,0x40b7b9
10880,0x40b7bf
10881,0x40b7c4
10882,0x40b7c7
10883,0x40b7cb
10884,0x40b7cf
10885,0x40b7d1
10909,0x40b833
10943,0x40b838
10944,0x40b83e
10945,0x40b844
10946,0x40b84a
10947,0x40b84f
10948,0x40b857
10949,0x40b85f
10950,0x40b865
10951,0x40b86a
10952,0x40b870
10953,0x40b875
10954,0x40b87b
10955,0x40b881
10956,0x40b887
10957,0x40b88b
10958,0x40b891
10959,0x40b897
10960,0x40b89b
10961,0x40b939
10962,0x40b93f
10963,0x40b945
10964,0x40b94b
11000,0x40b950
11001,0x40b955
11002,0x40b95b
11003,0x40b963
11004,0x40b967
11005,0x40b96b
11006,0x40b96d
11007,0x40b970
11008,0x40b974
11009,0x40b976
11010,0x40b978
11011,0x40b997
11012,0x40b99f
11013,0x40b9a7
11014,0x40b9a9
11015,0x40b9af
11016,0x40b9b7
11017,0x40b9ba
11018,0x40b9c2
11019,0x40b9c6
11020,0x40b9c8
11021,0x40b9ca
11029,0x40b9e7
11037,0x40b9ec
11038,0x40b9f0
11039,0x40b9f8
11040,0x40b9fc
11041,0x40ba02
11042,0x40ba08
11043,0x40ba0d
11044,0x40ba0f
11045,0x40ba13
11046,0x40ba17
11047,0x40ba1b
11048,0x40ba21
11049,0x40ba27
11050,0x40ba2f
11051,0x40ba33
11052,0x40ba38
11053,0x40ba3c
11054,0x40ba42
11055,0x40ba48
11056,0x40ba4e
10781,0x40b4fe
10782,0x40b503
10783,0x40bded
10784,0x40bdf0
11057,0x40bdf5
11058,0x40bdfd
11059,0x40be05
11060,0x40be0b
11061,0x40be13
11062,0x40be16
11063,0x40be1a
11064,0x40be1c
11065,0x40be1e
11066,0x40beaf
11114,0x40beb4
11115,0x40beb8
11116,0x40bebe
11117,0x40bec4
11118,0x40beca
11119,0x40bed0
11120,0x40bed4
11121,0x40beda
10826,0x40b5c5
10827,0x40b5cb
10828,0x40b5cf
10829,0x40b5d5
10830,0x40bee4
10831,0x40beea
14844,0x40beef
14845,0x40bef5
10832,0x40b5db
10833,0x40b5e2
10834,0x40b5ea
10835,0x40b5f0
10836,0x40b5f2
10837,0x40b5f6
10838,0x40b5f8
10839,0x40b5fc
10840,0x40b5fd
10841,0x40b601
10842,0x40b603
10848,0x40b609
10849,0x40b60d
10850,0x40b611
10843,0x40b617
10854,0x40b61c
10855,0x40b621
10856,0x40b629
10857,0x40b62f
10858,0x40b634
10859,0x40b639
10860,0x40b63c
10861,0x40b644
10862,0x40b648
10863,0x40b64c
10864,0x40b650
10865,0x40b654
10866,0x40b659
10867,0x40b65d
10868,0x40b662
10869,0x40b66a
10870,0x40b670
10871,0x40b675
10872,0x40b677
10873,0x40b67a
10874,0x40b6e3
10875,0x40b6e8
10876,0x40b6ef
10877,0x40b6f6
10878,0x40b6fa
10879,0x40b6fc
10886,0x40b702
10887,0x40b705
10888,0x40b708
