554,0x4009d0,0,0
1251,0x400a10,0,0
957,0x400a20,0,0
323,0x400a30,0,0
297,0x400aa0,0,0
961,0x400c41,0,0
962,0x400c43,0,0
963,0x400c46,0,0
964,0x400c47,0,0
965,0x400c4a,0,0
966,0x400c4c,0,0
967,0x400c4e,0,0
968,0x400c51,0,0
969,0x400c53,0,0
970,0x400c56,0,0
971,0x400c58,0,0
972,0x400c5b,0,0
973,0x400c5d,0,0
974,0x400c63,0,0
975,0x400c66,0,0
976,0x400c68,0,0
977,0x400c6b,0,0
978,0x400c73,0,0
979,0x400c75,0,0
980,0x400c7a,0,0
981,0x400c82,0,0
982,0x400c86,0,0
983,0x400c90,0,0
984,0x400c92,0,0
991,0x400d06,0,0
992,0x400d0a,0,0
993,0x400d0d,0,0
985,0x400d0f,0,0
986,0x400d13,0,0
987,0x400d14,0,0
988,0x400d15,0,0
989,0x400d17,0,0
990,0x400d19,0,0
45,0x400d20,0,0
46,0x400d22,0,0
47,0x400d24,0,0
48,0x400d26,0,0
49,0x400d29,0,0
50,0x400d2a,0,0
51,0x400d2b,0,0
52,0x400d2f,0,0
53,0x400d32,0,0
955,0x400d37,0,0
956,0x400d39,0,0
130,0x401360,0,0
131,0x401362,0,0
132,0x401365,0,0
133,0x401367,0,0
134,0x40136a,0,0
135,0x40136c,0,0
136,0x40136f,0,0
137,0x401370,0,0
138,0x401373,0,0
139,0x401374,0,0
140,0x401377,0,0
141,0x40137b,0,0
142,0x401381,0,0
143,0x401386,0,0
556,0x40138b,0,0
557,0x40138e,0,0
558,0x401390,0,0
559,0x401395,0,0
560,0x401399,0,0
561,0x40139e,0,0
562,0x4013a3,0,0
563,0x4013a8,0,0
564,0x4013ad,0,0
565,0x4013b5,0,0
1248,0x4013ba,0,0
1249,0x4013bd,0,0
1266,0x4013c7,0,0
1267,0x4013cb,0,0
1268,0x4013cc,0,0
1269,0x4013cd,0,0
1270,0x4013cf,0,0
1271,0x4013d1,0,0
1272,0x4013d3,0,0
1255,0x4015c4,0,0
1319,0x401dd8,0,0
1320,0x401ddc,0,0
1321,0x401de0,0,0
1322,0x401de3,0,0
1323,0x401de7,0,0
1324,0x401de9,0,0
555,0x700018,0,0
1252,0x700038,0,0
958,0x700040,0,0
413,0x700048,0,0
384,0x700080,0,0
