loop_name,COUNT,CRASHC,Crash%
loop__10.csv,125,28,0.2240
loop__11.csv,264,80,0.3030
loop__12.csv,595,280,0.4706
loop__13.csv,595,280,0.4706
loop__14.csv,1590,670,0.4214
loop__15.csv,1590,670,0.4214
loop__16.csv,5058,2556,0.5053
loop__4.csv,2369,408,0.1722
loop__5.csv,4024,999,0.2483
loop__6.csv,1843,615,0.3337
loop__7.csv,1583,615,0.3885
loop__8.csv,2369,408,0.1722
loop__9.csv,2455,408,0.1662
