729,0x401bc0
6000,0x407302
6001,0x407305
6010,0x407449
6011,0x40744d
6012,0x407452
6013,0x407456
6062,0x407779
6063,0x40777d
6064,0x407782
6065,0x407786
6036,0x4075d9
6037,0x4075dd
6038,0x4075e2
6039,0x4075e6
6071,0x40779c
6072,0x40779f
6073,0x4077a2
5970,0x4071bb
5971,0x4071be
5972,0x4071c3
5973,0x4071c7
5991,0x4072e3
5992,0x4072e7
5993,0x4072ea
5994,0x4072ee
860,0x700050
6019,0x40746c
6020,0x40746f
6021,0x407472
6041,0x4075eb
6042,0x4075ee
6043,0x4075f3
6044,0x4075f7
5965,0x4071a9
5966,0x4071ad
5967,0x4071b2
5968,0x4071b6
6015,0x40745b
6016,0x40745e
6017,0x407463
6018,0x407467
6045,0x4075fc
6046,0x4075ff
6047,0x407602
5974,0x4071cc
5975,0x4071cf
5976,0x4071d2
5996,0x4072f3
5997,0x4072f6
5998,0x4072f9
5999,0x4072fd
6067,0x40778b
6068,0x40778e
6069,0x407793
6070,0x407797
