11395,0x412b92,0,0
34045,0x412c0a,7,2
34046,0x412c0d,0,0
34047,0x412c14,0,0
10388,0x420a70,61,61
10389,0x420a74,57,0
10390,0x420a79,55,39
10391,0x420a7c,0,0
11005,0x420a81,45,0
11006,0x420a84,51,0
11007,0x420a8c,52,0
11008,0x420a90,46,0
11009,0x420a98,58,0
11010,0x420a9b,71,0
11011,0x420a9e,50,0
11012,0x420aa2,55,0
11013,0x420aa5,57,0
11014,0x420aa8,57,0
11015,0x420aac,47,0
11016,0x420ab0,40,0
11017,0x420ab4,49,0
11018,0x420ab8,49,0
11019,0x420abc,60,0
11020,0x420ac0,57,0
11021,0x420ac8,62,61
11022,0x420acc,58,0
11023,0x420ad0,59,0
11024,0x420ad4,60,0
11025,0x420ad8,44,0
11026,0x420adc,35,0
11027,0x420ae0,42,0
11028,0x420ae4,59,0
11029,0x420ae8,0,0
